player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype,mo,cl,hm,zone_bottom,zone_top,pot_fielding,delivery
P3026,Millard,Kappe,1987-06-13,71,182,Anglo,medium,black,beard,R,R,3B,,False,,,64,52,64,62,52,49,60,54,56,66,0,0,0,0,0,0,0,0,0,0,0,56,47,62,54,52,0,0,54,56,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,53,53,51,1.49,3.485,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P3252,Jewel,Nesseth,1988-01-31,68,207,Anglo,dark,blonde,clean_shaven,R,R,SS,,False,,,66,63,60,66,57,54,61,47,68,62,0,0,0,0,0,0,0,0,0,0,0,61,62,54,64,57,0,0,47,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,50,50,45,1.46,3.44,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P4916,Fernando,Cruz,1990-11-20,73,185,Hispanic,light,brown,clean_shaven,L,R,LF,,False,,,64,60,59,61,49,63,46,47,64,80,0,0,0,0,0,0,0,0,0,0,0,63,51,51,55,49,0,0,47,56,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,53,48,48,1.51,3.515,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P9214,Fernando,Mendoza,1990-04-10,76,243,Hispanic,medium,black,mustache,R,R,CF,,False,,,64,53,65,58,52,62,56,47,62,51,0,0,0,0,0,0,0,0,0,0,0,60,50,58,50,52,0,0,47,61,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,47,50,49,1.54,3.56,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P8902,Rufus,King,1988-08-29,78,226,African,dark,black,mustache,S,L,RF,,False,,,74,78,64,75,48,60,52,52,61,75,0,0,0,0,0,0,0,0,0,0,0,70,74,57,70,48,0,0,52,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,49,,,48,54,53,1.56,3.59,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P5428,Burt,Dailey,2000-10-21,75,185,Anglo,light,brown,clean_shaven,S,R,C,,False,,,53,41,54,49,48,45,57,51,51,52,0,0,0,0,0,0,0,0,0,0,0,58,56,64,62,48,0,0,51,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,50,45,52,1.53,3.545,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P7983,Antonio,Vargas,2003-01-06,70,238,Hispanic,light,blonde,clean_shaven,L,L,1B,,False,,,67,66,54,69,48,43,47,57,47,57,0,0,0,0,0,0,0,0,0,0,0,82,71,62,80,48,0,0,57,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,73,,,55,47,51,1.48,3.47,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5440,Austin,Reginaldo,2003-07-11,77,232,Anglo,light,blonde,clean_shaven,R,R,2B,,False,,,63,48,65,60,50,55,53,56,54,40,0,0,0,0,0,0,0,0,0,0,0,76,56,80,74,50,0,0,56,68,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,45,48,50,1.55,3.575,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P3833,David,Tuten,2000-04-09,71,243,Anglo,light,blonde,clean_shaven,R,R,3B,,False,,,57,68,49,59,48,61,46,56,52,50,0,0,0,0,0,0,0,0,0,0,0,63,76,57,69,48,0,0,56,59,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,49,48,57,1.49,3.485,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P9062,Stanford,Sanders,2003-10-11,75,174,Anglo,dark,brown,clean_shaven,R,R,SS,,False,,,66,65,59,67,48,56,54,48,67,64,0,0,0,0,0,0,0,0,0,0,0,72,79,68,72,48,0,0,48,80,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,44,45,51,1.53,3.545,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P5034,Malik,White,2002-11-22,68,171,African,dark,black,clean_shaven,L,L,LF,,False,,,59,59,57,63,48,48,55,54,63,64,0,0,0,0,0,0,0,0,0,0,0,74,70,65,73,48,0,0,54,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,47,50,52,1.46,3.44,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P8197,Malik,Jackson,2003-02-16,70,169,African,dark,black,goatee,S,R,CF,,False,,,57,50,59,54,51,51,58,50,61,52,0,0,0,0,0,0,0,0,0,0,0,67,56,71,63,51,0,0,50,71,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,49,53,48,1.48,3.47,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P2028,Trinidad,Brownsberger,2004-02-14,74,248,Anglo,medium,brown,beard,R,R,RF,,False,,,58,78,59,64,60,59,54,44,59,85,0,0,0,0,0,0,0,0,0,0,0,68,83,70,73,60,0,0,44,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,47,55,53,1.52,3.53,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P3062,Francesco,Camferdam,1996-03-14,69,166,Anglo,light,black,clean_shaven,R,R,C,,False,,,53,45,38,53,48,56,61,45,45,58,0,0,0,0,0,0,0,0,0,0,0,55,47,40,51,48,0,0,45,43,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,48,47,48,1.47,3.455,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P1647,Rafael,Martinez,1997-04-17,74,184,Hispanic,light,brown,mustache,R,R,1B,,False,,,68,71,53,72,43,56,58,53,56,62,0,0,0,0,0,0,0,0,0,0,0,73,69,51,69,43,0,0,53,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,72,,,47,46,47,1.52,3.53,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8116,Antonio,Hernandez,1999-01-18,77,222,Hispanic,light,brown,goatee,R,R,2B,,False,,,58,64,65,57,50,39,66,51,53,54,0,0,0,0,0,0,0,0,0,0,0,67,78,74,64,50,0,0,51,68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,47,52,44,1.55,3.575,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P6276,Fernando,Vasquez,1997-11-16,70,240,Hispanic,light,black,clean_shaven,L,R,3B,,False,,,66,65,48,69,47,56,46,48,53,67,0,0,0,0,0,0,0,0,0,0,0,71,65,52,70,47,0,0,48,48,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,48,47,49,1.48,3.47,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P9016,Andre,Ghrist,1998-03-19,78,188,Anglo,dark,black,clean_shaven,R,R,SS,,False,,,62,61,61,62,51,49,55,51,58,64,0,0,0,0,0,0,0,0,0,0,0,65,57,56,64,51,0,0,51,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,46,50,49,1.56,3.59,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P3629,Donovan,Pencek,1995-10-11,74,228,Anglo,light,black,clean_shaven,S,L,LF,RF,False,,,73,50,52,66,44,49,67,48,68,55,0,0,0,0,0,0,0,0,0,0,0,73,45,52,70,44,0,0,48,69,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,53,55,44,1.52,3.53,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80}",
P2755,Val,Coffie,1998-06-08,74,245,Anglo,light,blonde,clean_shaven,R,R,CF,SS,False,,,63,65,57,67,53,49,60,58,65,61,0,0,0,0,0,0,0,0,0,0,0,71,78,70,80,53,0,0,58,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,48,53,50,1.52,3.53,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'LF': 140, 'RF': 130}",
P8799,Xavier,Walker,1996-08-01,78,192,African,dark,black,goatee,R,R,RF,,False,,,68,65,52,70,54,60,49,52,61,75,0,0,0,0,0,0,0,0,0,0,0,70,69,53,69,54,0,0,52,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,48,54,50,1.56,3.59,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P4553,Rufus,Green,1994-09-29,73,173,African,dark,black,goatee,R,R,C,,False,,,59,59,43,62,47,51,51,43,45,51,0,0,0,0,0,0,0,0,0,0,0,63,63,38,64,47,0,0,43,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,46,53,50,1.51,3.515,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P1442,Jorge,Ortiz,1995-03-21,71,212,Hispanic,medium,brown,clean_shaven,R,R,1B,,False,,,71,69,51,72,54,62,50,48,50,55,0,0,0,0,0,0,0,0,0,0,0,72,69,47,75,54,0,0,48,47,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,71,,,51,49,52,1.49,3.485,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5735,Malik,King,1993-03-10,74,190,African,dark,brown,clean_shaven,R,R,2B,,False,,,72,48,48,70,47,38,54,50,51,49,0,0,0,0,0,0,0,0,0,0,0,69,48,42,67,47,0,0,50,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,48,45,48,1.52,3.53,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P2418,Olen,Isaacsen,1993-02-16,77,221,Anglo,light,blonde,beard,R,R,3B,,False,,,69,61,56,69,54,54,58,47,57,58,0,0,0,0,0,0,0,0,0,0,0,65,55,47,66,54,0,0,47,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,56,53,47,1.55,3.575,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P3607,Darnell,Green,1992-01-15,73,241,African,dark,black,clean_shaven,R,R,SS,,False,,,75,59,57,69,50,37,49,52,51,52,0,0,0,0,0,0,0,0,0,0,0,68,54,48,59,50,0,0,52,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,45,52,48,1.51,3.515,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P1402,Darnell,Carter,1992-03-21,74,177,African,dark,black,beard,R,R,LF,,False,,,62,58,66,58,52,56,59,46,54,58,0,0,0,0,0,0,0,0,0,0,0,60,56,60,55,52,0,0,46,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,44,52,45,1.52,3.53,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P1994,Will,Wiegard,1995-01-28,74,161,Anglo,medium,brown,clean_shaven,L,L,CF,,False,,,56,56,55,60,51,56,44,45,51,52,0,0,0,0,0,0,0,0,0,0,0,59,56,52,64,51,0,0,45,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,46,46,50,1.52,3.53,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P2311,Jamal,Jackson,1991-07-14,73,188,African,dark,black,clean_shaven,S,R,RF,,False,,,74,63,67,72,50,57,50,54,57,68,0,0,0,0,0,0,0,0,0,0,0,74,59,67,67,50,0,0,54,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,45,52,54,1.51,3.515,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P6254,Percy,Young,1990-07-15,76,209,African,medium,black,beard,R,R,C,,False,,,59,52,39,56,48,52,58,54,42,61,0,0,0,0,0,0,0,0,0,0,0,55,47,38,55,48,0,0,54,42,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,49,52,49,1.54,3.56,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8273,Eduardo,Cruz,1989-12-09,74,232,Hispanic,light,brown,mustache,L,L,1B,,False,,,70,63,67,68,51,34,51,54,55,60,0,0,0,0,0,0,0,0,0,0,0,61,63,65,64,51,0,0,54,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,49,49,48,1.52,3.53,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5689,Terrance,Sidi,1988-07-05,70,175,Anglo,medium,blonde,mustache,R,R,2B,,False,,,62,54,47,62,48,46,60,51,45,46,0,0,0,0,0,0,0,0,0,0,0,61,44,40,62,48,0,0,51,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,50,51,51,1.48,3.47,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P2312,Hector,Ramos,1990-06-08,76,183,Hispanic,light,brown,clean_shaven,R,R,3B,,False,,,65,46,55,64,54,64,57,46,58,53,0,0,0,0,0,0,0,0,0,0,0,55,44,47,61,54,0,0,46,58,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,41,54,51,1.54,3.56,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P3830,Colin,Suben,1989-10-26,70,232,Anglo,medium,blonde,clean_shaven,R,R,SS,,False,,,76,67,50,74,53,55,56,43,59,63,0,0,0,0,0,0,0,0,0,0,0,67,60,44,69,53,0,0,43,57,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,55,54,54,1.48,3.47,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P6794,Anderson,Wieben,1989-10-10,75,215,Anglo,light,black,clean_shaven,L,R,LF,,False,,,53,54,51,56,50,58,48,47,60,60,0,0,0,0,0,0,0,0,0,0,0,48,50,45,50,50,0,0,47,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,51,,,52,53,51,1.53,3.545,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P7684,Fernando,Garcia,1988-11-26,74,182,Hispanic,medium,black,clean_shaven,L,L,CF,,False,,,62,48,59,57,51,45,51,51,67,59,0,0,0,0,0,0,0,0,0,0,0,59,39,53,52,51,0,0,51,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,51,46,42,1.52,3.53,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P3473,Jermaine,Mitchell,1989-08-29,77,189,African,dark,black,clean_shaven,R,R,RF,,False,,,59,73,54,60,53,58,59,50,56,76,0,0,0,0,0,0,0,0,0,0,0,53,64,49,50,53,0,0,50,53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,45,47,54,1.55,3.575,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P3594,Isaias,Seise,2001-05-02,77,224,Anglo,light,black,clean_shaven,R,R,C,,False,,,52,45,38,50,51,41,56,50,38,55,0,0,0,0,0,0,0,0,0,0,0,59,59,47,58,51,0,0,50,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,72,,,52,50,52,1.55,3.575,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5916,Xavier,Baker,2003-04-23,77,208,African,dark,black,clean_shaven,L,L,1B,,False,,,67,52,60,67,52,47,58,51,45,58,0,0,0,0,0,0,0,0,0,0,0,77,62,65,78,52,0,0,51,55,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,63,,,49,45,56,1.55,3.575,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P7536,Darnell,Walker,2003-11-30,74,160,African,dark,black,clean_shaven,R,R,2B,,False,,,78,50,49,69,47,45,51,51,49,55,0,0,0,0,0,0,0,0,0,0,0,88,57,60,78,47,0,0,51,58,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,51,47,53,1.52,3.53,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P7924,Xavier,Wright,2001-06-26,73,229,African,dark,brown,clean_shaven,R,R,3B,,False,,,56,52,67,56,55,59,56,48,68,57,0,0,0,0,0,0,0,0,0,0,0,70,67,72,71,55,0,0,48,77,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,73,,,53,52,47,1.51,3.515,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P7578,Emerson,Mcgraff,1999-11-14,78,217,Anglo,dark,black,beard,R,R,SS,,False,,,64,45,71,57,51,59,60,54,62,53,0,0,0,0,0,0,0,0,0,0,0,77,50,79,67,51,0,0,54,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,53,48,50,1.56,3.59,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P4357,Jose,Gomez,2002-05-14,68,164,Hispanic,medium,brown,clean_shaven,L,R,LF,,False,,,55,50,57,55,52,51,52,57,57,59,0,0,0,0,0,0,0,0,0,0,0,60,56,70,61,52,0,0,57,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,44,52,47,1.46,3.44,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P6442,Malik,Green,2003-06-09,77,243,African,dark,black,clean_shaven,R,R,CF,,False,,,64,60,60,59,49,49,57,51,68,60,0,0,0,0,0,0,0,0,0,0,0,74,75,74,67,49,0,0,51,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,47,51,47,1.55,3.575,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P7456,Alejandro,Ortiz,1999-11-13,72,208,Hispanic,light,blonde,clean_shaven,R,R,RF,,False,,,60,61,57,61,55,52,61,56,60,75,0,0,0,0,0,0,0,0,0,0,0,71,68,64,74,55,0,0,56,69,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,51,50,57,1.5,3.5,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P5178,Cedric,Washington,1999-03-31,78,203,African,dark,brown,goatee,R,R,C,,False,,,54,54,49,54,54,49,48,47,43,70,0,0,0,0,0,0,0,0,0,0,0,68,67,59,66,54,0,0,47,54,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,50,50,46,1.56,3.59,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5414,Darnell,Jackson,1996-02-02,72,226,African,dark,black,beard,R,R,1B,,False,,,74,70,58,71,49,49,54,47,50,61,0,0,0,0,0,0,0,0,0,0,0,72,68,56,72,49,0,0,47,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,49,50,52,1.5,3.5,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P7850,Eduardo,Morales,1997-01-17,70,248,Hispanic,light,brown,clean_shaven,R,R,2B,SS,False,,,61,40,60,53,49,55,50,46,63,43,0,0,0,0,0,0,0,0,0,0,0,63,39,64,49,49,0,0,46,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,53,53,47,1.48,3.47,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'LF': 150, 'CF': 120, 'RF': 140}",
P8811,Tyrone,Taylor,1996-04-01,75,207,African,dark,black,clean_shaven,R,R,3B,,False,,,69,63,58,64,42,56,55,48,55,79,0,0,0,0,0,0,0,0,0,0,0,74,64,56,59,42,0,0,48,51,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,54,54,46,1.53,3.545,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P1626,Otto,Parlor,1996-11-01,77,192,Anglo,light,blonde,clean_shaven,S,R,SS,,False,,,69,71,64,66,57,56,50,52,69,57,0,0,0,0,0,0,0,0,0,0,0,65,67,59,67,57,0,0,52,72,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,52,54,47,1.55,3.575,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P3565,Fernando,Torres,1995-11-30,78,218,Hispanic,light,black,goatee,R,R,LF,,False,,,59,47,59,55,51,55,54,51,56,53,0,0,0,0,0,0,0,0,0,0,0,61,48,58,60,51,0,0,51,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,48,48,49,1.56,3.59,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P5607,Fredrick,Wohlers,1997-08-14,70,191,Anglo,light,red,clean_shaven,L,R,CF,,False,,,52,45,51,54,53,59,54,48,57,45,0,0,0,0,0,0,0,0,0,0,0,57,47,51,50,53,0,0,48,56,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,47,46,50,1.48,3.47,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P1447,Malik,Jefferson,1996-06-18,73,192,African,light,black,clean_shaven,L,R,RF,,False,,,69,68,69,71,55,55,57,49,63,74,0,0,0,0,0,0,0,0,0,0,0,70,68,70,73,55,0,0,49,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,54,48,51,1.51,3.515,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P2870,Titus,Shearin,1994-11-11,69,227,Anglo,light,blonde,mustache,R,R,C,,False,,,42,44,46,45,52,52,56,52,41,52,0,0,0,0,0,0,0,0,0,0,0,45,40,50,40,52,0,0,52,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,47,50,53,1.47,3.455,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P3993,Rufus,Taylor,1992-05-01,74,189,African,dark,black,beard,L,L,1B,,False,,,75,74,63,78,49,38,49,50,59,59,0,0,0,0,0,0,0,0,0,0,0,70,69,62,78,49,0,0,50,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,46,56,54,1.52,3.53,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P6860,Jermaine,Allen,1992-06-28,77,164,African,dark,black,clean_shaven,R,R,2B,,False,,,64,52,49,59,45,53,60,49,55,47,0,0,0,0,0,0,0,0,0,0,0,56,50,48,57,45,0,0,49,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,45,53,47,1.55,3.575,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P6202,Malik,Taylor,1992-04-03,76,209,African,dark,black,beard,L,R,3B,,False,,,67,52,48,68,52,49,53,46,67,59,0,0,0,0,0,0,0,0,0,0,0,66,51,41,58,52,0,0,46,57,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,46,48,58,1.54,3.56,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P8857,Leroy,Wright,1992-04-14,76,191,African,dark,black,clean_shaven,R,R,SS,,False,,,64,43,56,62,52,41,64,50,72,55,0,0,0,0,0,0,0,0,0,0,0,60,41,49,53,52,0,0,50,72,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,62,,,53,52,49,1.54,3.56,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P2084,Hector,Flores,1994-10-22,68,188,Hispanic,dark,blonde,beard,L,L,LF,,False,,,63,66,55,66,52,49,53,53,59,61,0,0,0,0,0,0,0,0,0,0,0,64,65,57,67,52,0,0,53,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,48,51,50,1.46,3.44,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
