player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype,mo,cl,hm,zone_bottom,zone_top,pot_fielding,delivery
P4284,Michale,Semenec,1989-10-09,71,208,Anglo,medium,brown,beard,R,R,C,,False,,,44,52,48,42,49,39,46,49,75,53,0,0,0,0,0,0,0,0,0,0,0,41,43,44,41,49,0,0,49,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,49,47,53,1.49,3.485,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P4085,Carlos,Garcia,1990-01-13,71,238,Hispanic,dark,brown,mustache,S,L,1B,,False,,,66,61,52,69,43,49,55,52,50,54,0,0,0,0,0,0,0,0,0,0,0,59,54,48,60,43,0,0,52,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,52,55,47,1.49,3.485,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8133,Xavier,Mitchell,1988-12-14,72,245,African,dark,black,mustache,L,R,2B,,False,,,72,51,79,66,49,56,45,54,52,52,0,0,0,0,0,0,0,0,0,0,0,72,43,74,60,49,0,0,54,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,52,51,53,1.5,3.5,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P7966,Sung,Zhang,1991-07-29,69,165,Asian,medium,black,mustache,L,R,3B,,False,,,59,52,53,56,51,57,49,53,56,68,0,0,0,0,0,0,0,0,0,0,0,53,45,46,53,51,0,0,53,53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,63,,,52,53,51,1.47,3.455,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P3152,Carlos,Castillo,1989-02-13,70,218,Hispanic,medium,brown,beard,R,R,SS,,False,,,73,64,55,72,51,57,53,49,62,52,0,0,0,0,0,0,0,0,0,0,0,67,55,51,68,51,0,0,49,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,47,52,47,1.48,3.47,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P4873,Weldon,Floore,1988-04-25,78,208,Anglo,light,brown,clean_shaven,R,R,LF,,False,,,58,68,64,61,47,52,47,54,57,56,0,0,0,0,0,0,0,0,0,0,0,56,58,64,60,47,0,0,54,56,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,51,52,47,1.56,3.59,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P3816,Yong,Yamamoto,1990-11-09,75,190,Asian,light,black,clean_shaven,L,R,CF,,False,,,60,60,60,57,56,51,54,51,56,59,0,0,0,0,0,0,0,0,0,0,0,51,60,59,49,56,0,0,51,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,54,45,54,1.53,3.545,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P2650,Luis,Morales,1989-09-01,70,176,Hispanic,light,brown,clean_shaven,S,R,RF,,False,,,62,68,62,66,51,33,51,52,66,80,0,0,0,0,0,0,0,0,0,0,0,55,64,61,64,51,0,0,52,60,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,50,50,47,1.48,3.47,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P3359,Yong,Khan,2000-06-26,69,207,Asian,medium,black,goatee,R,R,C,,False,,,50,40,42,48,49,45,47,52,44,56,0,0,0,0,0,0,0,0,0,0,0,59,46,54,62,49,0,0,52,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,61,,,53,46,49,1.47,3.455,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8012,Justin,Lovenduski,2000-12-12,75,246,Anglo,medium,brown,clean_shaven,L,L,1B,,False,,,69,71,71,67,46,39,49,49,51,59,0,0,0,0,0,0,0,0,0,0,0,77,77,84,72,46,0,0,49,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,54,50,46,1.53,3.545,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8913,Miguel,Garcia,2001-11-23,70,248,Hispanic,light,black,clean_shaven,L,R,2B,,False,,,67,87,59,69,47,62,44,46,47,49,0,0,0,0,0,0,0,0,0,0,0,73,98,69,81,47,0,0,46,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,51,52,50,1.48,3.47,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P1868,Sung,Choi,2000-08-01,78,218,Asian,medium,black,clean_shaven,R,R,3B,,False,,,89,47,62,84,54,47,52,52,63,60,0,0,0,0,0,0,0,0,0,0,0,99,57,77,98,54,0,0,52,73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,49,53,53,1.56,3.59,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P6828,Loren,Christoffer,1999-09-16,77,176,Anglo,light,blonde,clean_shaven,R,R,SS,2B,False,,,90,59,60,82,50,46,58,53,58,55,0,0,0,0,0,0,0,0,0,0,0,99,72,72,94,50,0,0,53,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,73,,,58,51,50,1.55,3.575,"{'P': 140, 'C': 10, '1B': 170, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P4364,Jermaine,Taylor,2002-07-31,68,248,African,dark,brown,clean_shaven,R,R,LF,1B,False,,,76,58,55,75,48,52,56,52,58,61,0,0,0,0,0,0,0,0,0,0,0,87,69,67,87,48,0,0,52,69,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,63,,,49,48,50,1.46,3.44,"{'P': 90, 'C': 10, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P8088,Jesse,Milberger,2001-04-18,70,247,Anglo,light,blonde,clean_shaven,R,R,CF,,False,,,64,56,59,59,44,54,57,47,55,48,0,0,0,0,0,0,0,0,0,0,0,73,69,64,64,44,0,0,47,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,55,48,53,1.48,3.47,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P3931,Luis,Ramos,2003-01-23,72,172,Hispanic,medium,black,clean_shaven,R,R,RF,,False,,,61,63,71,62,50,48,54,51,65,76,0,0,0,0,0,0,0,0,0,0,0,67,69,85,68,50,0,0,51,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,53,54,51,1.5,3.5,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P6215,Yong,Lin,1998-12-01,69,227,Asian,dark,black,clean_shaven,R,R,C,,False,,,54,46,58,56,51,65,64,54,41,50,0,0,0,0,0,0,0,0,0,0,0,66,58,70,66,51,0,0,54,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,49,50,47,1.47,3.455,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P4459,Yong,Tanaka,1996-08-19,72,231,Asian,light,black,beard,R,R,1B,,False,,,70,67,59,68,49,49,49,47,57,60,0,0,0,0,0,0,0,0,0,0,0,69,67,62,73,49,0,0,47,57,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,75,,,48,50,49,1.5,3.5,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P7416,Cedrick,Iler,1995-10-25,71,178,Anglo,medium,brown,clean_shaven,R,R,2B,,False,,,65,55,61,62,54,49,60,47,58,51,0,0,0,0,0,0,0,0,0,0,0,64,51,66,59,54,0,0,47,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,48,45,49,1.49,3.485,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P2512,Kurt,Vangompel,1998-06-26,77,229,Anglo,medium,brown,clean_shaven,R,R,3B,2B,False,,,89,92,48,87,56,46,62,50,56,62,0,0,0,0,0,0,0,0,0,0,0,90,92,53,87,56,0,0,50,51,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,60,48,50,1.55,3.575,"{'P': 100, 'C': 10, '1B': 140, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P2783,Jamal,King,1998-12-12,70,197,African,medium,black,clean_shaven,L,R,SS,,False,,,68,57,60,66,52,50,57,50,63,60,0,0,0,0,0,0,0,0,0,0,0,75,66,71,76,52,0,0,50,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,63,,,50,48,45,1.48,3.47,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P9031,Randal,Alkins,1996-12-25,75,203,Anglo,medium,blonde,beard,R,R,LF,,False,,,77,66,59,72,47,44,59,55,65,59,0,0,0,0,0,0,0,0,0,0,0,77,67,59,74,47,0,0,55,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,54,47,49,1.53,3.545,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P2654,Antonio,Martinez,1999-06-22,76,206,Hispanic,dark,blonde,goatee,R,R,CF,,False,,,61,57,67,61,51,44,51,52,63,63,0,0,0,0,0,0,0,0,0,0,0,76,63,74,75,51,0,0,52,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,56,54,50,1.54,3.56,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P6133,Sung,Li,1996-07-16,73,210,Asian,medium,black,clean_shaven,R,R,RF,,False,,,73,71,68,70,50,49,57,53,60,68,0,0,0,0,0,0,0,0,0,0,0,71,73,64,72,50,0,0,53,62,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,62,,,46,50,50,1.51,3.515,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P9379,Alejandro,Diaz,1992-12-24,78,249,Hispanic,light,brown,clean_shaven,R,R,C,,False,,,48,52,38,47,54,61,57,51,51,42,0,0,0,0,0,0,0,0,0,0,0,45,49,28,46,54,0,0,51,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,61,,,53,53,52,1.56,3.59,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8504,Yong,Kim,1994-01-19,77,214,Asian,light,black,clean_shaven,R,R,1B,,False,,,73,69,60,72,43,37,59,50,60,69,0,0,0,0,0,0,0,0,0,0,0,69,64,60,63,43,0,0,50,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,61,,,50,50,53,1.55,3.575,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P9496,Rufus,Baker,1994-04-15,76,185,African,dark,black,mustache,R,R,2B,,False,,,56,67,54,61,50,60,51,48,51,51,0,0,0,0,0,0,0,0,0,0,0,49,63,47,52,50,0,0,48,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,62,,,44,50,50,1.54,3.56,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P1790,Shannon,Wrobbel,1994-12-01,72,173,Anglo,medium,blonde,clean_shaven,R,R,3B,,False,,,64,53,57,60,45,43,59,50,78,62,0,0,0,0,0,0,0,0,0,0,0,61,52,55,55,45,0,0,50,79,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,71,,,50,47,45,1.5,3.5,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P4651,Logan,Sposito,1992-03-12,69,250,Anglo,light,blonde,clean_shaven,L,R,SS,,False,,,78,61,66,73,56,51,62,48,66,56,0,0,0,0,0,0,0,0,0,0,0,74,55,57,70,56,0,0,48,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,56,,,54,53,46,1.47,3.455,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P7369,Johnathan,Pezzano,1992-05-20,74,177,Anglo,light,black,beard,L,L,LF,,False,,,56,52,55,56,50,37,39,45,61,66,0,0,0,0,0,0,0,0,0,0,0,49,47,46,46,50,0,0,45,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,46,50,53,1.52,3.53,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P3200,Percy,White,1992-07-25,71,235,African,dark,brown,clean_shaven,R,R,CF,,False,,,54,57,64,58,54,55,56,49,50,54,0,0,0,0,0,0,0,0,0,0,0,49,52,61,57,54,0,0,49,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,47,48,47,1.49,3.485,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P1249,Malik,Young,1993-10-07,77,250,African,light,brown,clean_shaven,R,R,RF,,False,,,77,66,53,79,46,59,53,46,66,72,0,0,0,0,0,0,0,0,0,0,0,69,61,51,70,46,0,0,46,59,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,49,48,49,1.55,3.575,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P2311,Miguel,Sanchez,1987-11-18,73,188,Hispanic,medium,black,clean_shaven,S,R,C,,False,,,51,55,51,50,50,57,50,54,50,58,0,0,0,0,0,0,0,0,0,0,0,46,55,45,49,50,0,0,54,41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,53,,,45,52,54,1.51,3.515,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P1827,Antonio,Rodriguez,1988-11-27,71,180,Hispanic,dark,black,beard,R,R,1B,,False,,,75,56,59,72,49,49,59,57,41,61,0,0,0,0,0,0,0,0,0,0,0,69,52,54,71,49,0,0,57,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,55,51,48,1.49,3.485,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8273,Dewitt,Jeanette,1990-04-14,74,232,Anglo,light,black,mustache,R,R,2B,,False,,,59,50,87,57,51,34,56,54,64,56,0,0,0,0,0,0,0,0,0,0,0,55,41,80,54,51,0,0,54,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,49,49,48,1.52,3.53,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P1509,Juan,Mendoza,1988-07-03,77,197,Hispanic,dark,blonde,goatee,R,R,3B,,False,,,59,61,55,57,48,57,52,48,55,71,0,0,0,0,0,0,0,0,0,0,0,58,51,48,57,48,0,0,48,46,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,50,57,48,1.55,3.575,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P1908,Willy,Shunnarah,1990-10-12,77,170,Anglo,light,brown,clean_shaven,R,R,SS,,False,,,71,60,64,71,51,53,68,50,53,53,0,0,0,0,0,0,0,0,0,0,0,61,58,56,68,51,0,0,50,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,43,53,54,1.55,3.575,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P3830,Manuel,Reyes,1990-03-01,70,232,Hispanic,dark,black,clean_shaven,R,L,LF,,False,,,58,61,54,62,53,55,56,43,59,53,0,0,0,0,0,0,0,0,0,0,0,49,55,49,53,53,0,0,43,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,56,,,55,54,54,1.48,3.47,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P7632,Deshawn,Taylor,1990-01-09,72,175,African,dark,black,clean_shaven,L,L,CF,,False,,,65,59,55,65,49,55,49,51,75,59,0,0,0,0,0,0,0,0,0,0,0,61,53,49,65,49,0,0,51,69,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,51,56,46,1.5,3.5,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P7684,Jermaine,Young,1989-04-01,74,182,African,dark,black,clean_shaven,L,L,RF,,False,,,72,61,59,70,51,45,51,51,55,60,0,0,0,0,0,0,0,0,0,0,0,70,58,56,61,51,0,0,51,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,53,,,51,46,42,1.52,3.53,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P8979,Fernando,Martinez,2000-12-24,72,179,Hispanic,medium,brown,clean_shaven,L,R,C,,False,,,50,43,41,49,52,61,49,50,40,52,0,0,0,0,0,0,0,0,0,0,0,64,53,56,57,52,0,0,50,46,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,45,45,55,1.5,3.5,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P3594,Fernando,Vasquez,2001-09-05,77,224,Hispanic,light,brown,clean_shaven,L,L,1B,,False,,,69,67,66,65,51,41,51,50,55,56,0,0,0,0,0,0,0,0,0,0,0,83,77,73,79,51,0,0,50,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,70,,,52,50,52,1.55,3.575,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5916,Alva,Kious,2004-01-05,77,208,Anglo,dark,brown,clean_shaven,R,R,2B,,False,,,67,44,50,60,52,47,63,51,48,40,0,0,0,0,0,0,0,0,0,0,0,77,59,55,66,52,0,0,51,57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,49,45,56,1.55,3.575,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P6069,Xavier,Robinson,2001-02-09,71,209,African,light,black,clean_shaven,R,R,3B,,False,,,63,59,64,64,43,58,44,49,51,67,0,0,0,0,0,0,0,0,0,0,0,70,70,73,73,43,0,0,49,65,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,56,52,52,1.49,3.485,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P6303,Percy,Young,1999-10-19,76,214,African,dark,black,clean_shaven,R,R,SS,,False,,,73,61,67,70,55,59,56,48,49,60,0,0,0,0,0,0,0,0,0,0,0,78,68,81,80,55,0,0,48,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,68,,,53,52,47,1.54,3.56,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P9564,Curtis,Retersdorf,2001-08-10,74,224,Anglo,medium,blonde,clean_shaven,R,R,LF,,False,,,69,57,62,66,51,63,54,56,61,71,0,0,0,0,0,0,0,0,0,0,0,76,72,77,73,51,0,0,56,66,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,51,57,48,1.52,3.53,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P9419,Manuel,Perez,2004-08-16,73,220,Hispanic,medium,red,goatee,L,L,CF,,False,,,76,60,60,72,53,48,49,55,56,54,0,0,0,0,0,0,0,0,0,0,0,85,68,66,87,53,0,0,55,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,62,,,44,45,52,1.51,3.515,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P1794,Rufus,Mitchell,1999-10-09,71,211,African,dark,black,clean_shaven,R,L,RF,,False,,,76,67,51,73,50,58,59,50,72,73,0,0,0,0,0,0,0,0,0,0,0,89,74,64,83,50,0,0,50,77,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,66,,,46,48,47,1.49,3.485,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P3035,Yong,Singh,1995-09-19,76,173,Asian,light,black,clean_shaven,S,R,C,,False,,,48,45,43,51,54,49,60,53,49,49,0,0,0,0,0,0,0,0,0,0,0,47,47,45,46,54,0,0,53,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,52,53,57,1.54,3.56,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P1411,Yong,Choi,1996-10-15,77,207,Asian,light,black,clean_shaven,R,R,1B,,False,,,64,69,55,65,53,48,47,49,63,54,0,0,0,0,0,0,0,0,0,0,0,64,71,56,61,53,0,0,49,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,69,,,54,45,47,1.55,3.575,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P2625,Santos,Demulling,1999-04-22,70,187,Anglo,light,brown,clean_shaven,R,R,2B,,False,,,68,44,55,64,53,49,50,48,51,56,0,0,0,0,0,0,0,0,0,0,0,75,49,66,71,53,0,0,48,57,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,47,53,47,1.48,3.47,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P5341,Jamey,Cham,1997-09-01,75,217,Anglo,dark,blonde,beard,R,R,3B,,False,,,59,61,54,56,50,51,54,54,56,61,0,0,0,0,0,0,0,0,0,0,0,55,65,56,52,50,0,0,54,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,73,,,54,46,47,1.53,3.545,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P8402,Ricardo,Rivera,1996-01-06,73,223,Hispanic,medium,black,goatee,R,R,SS,,False,,,70,55,57,63,42,56,55,48,66,60,0,0,0,0,0,0,0,0,0,0,0,68,50,53,63,42,0,0,48,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,72,,,54,54,46,1.51,3.515,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P5152,Xavier,Washington,1997-09-04,69,166,African,medium,black,goatee,R,R,LF,,False,,,62,56,64,59,57,49,51,53,66,57,0,0,0,0,0,0,0,0,0,0,0,64,59,60,55,57,0,0,53,61,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,54,53,47,1.47,3.455,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P4279,Jean,Madriz,1998-09-12,70,240,Anglo,dark,brown,clean_shaven,S,R,CF,,False,,,61,53,58,61,49,60,55,47,58,62,0,0,0,0,0,0,0,0,0,0,0,73,64,67,76,49,0,0,47,65,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,51,49,51,1.48,3.47,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P5607,Beau,Desorbo,1997-12-18,70,191,Anglo,light,red,clean_shaven,L,R,RF,,False,,,51,69,59,58,53,59,54,48,60,71,0,0,0,0,0,0,0,0,0,0,0,51,74,61,58,53,0,0,48,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,71,,,47,46,50,1.48,3.47,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P1447,Jeffery,Bognuda,1995-09-05,73,192,Anglo,light,blonde,clean_shaven,L,R,C,,False,,,52,46,41,48,55,55,57,49,44,64,0,0,0,0,0,0,0,0,0,0,0,49,47,46,51,55,0,0,49,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,54,48,51,1.51,3.515,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8018,Cleveland,Branine,1992-03-08,68,191,Anglo,light,black,clean_shaven,S,R,1B,,False,,,72,64,72,72,49,53,57,52,52,78,0,0,0,0,0,0,0,0,0,0,0,71,55,72,70,49,0,0,52,52,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,52,53,50,1.46,3.44,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
